Cohort,Segment,ForecastMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Principal_Rate,Interest_Rate,Revenue_Rate
201912,NRP-S,2025-10-01,60918.41999999999,0.0,-246.76357354376523,507.6534999999979,60671.656426456226,0.0,-0.0040507218267277,0.0083333333333333
201912,NRP-S,2025-11-01,60671.656426456226,0.0,-245.76400295037018,505.5971368871332,60425.89242350586,0.0,-0.0040507218267277,0.0083333333333333
201912,NRP-S,2025-12-01,60425.89242350586,0.0,-244.76848133939515,503.5491035292135,60181.123942166465,0.0,-0.0040507218267277,0.0083333333333333
201912,NRP-S,2026-01-01,60181.123942166465,0.0,-243.77699230953868,501.50936618471854,59937.346949856925,0.0,-0.0040507218267277,0.0083333333333333
201912,NRP-S,2026-02-01,59937.346949856925,0.0,-242.7895195259364,499.47789124880575,59694.55743033099,0.0,-0.0040507218267277,0.0083333333333333
201912,NRP-S,2026-03-01,59694.55743033099,0.0,-241.80604671989198,497.4546452527563,59452.7513836111,0.0,-0.0040507218267277,0.0083333333333333
201912,NRP-S,2026-04-01,59452.7513836111,0.0,-240.82655768860897,495.4395948634239,59211.92482592249,0.0,-0.0040507218267277,0.0083333333333333
201912,NRP-S,2026-05-01,59211.92482592249,0.0,-239.85103629492403,493.43270688268547,58972.07378962757,0.0,-0.0040507218267277,0.0083333333333333
201912,NRP-S,2026-06-01,58972.07378962757,0.0,-238.8794664670409,491.43394824689443,58733.194323160526,0.0,-0.0040507218267277,0.0083333333333333
201912,NRP-S,2026-07-01,58733.194323160526,0.0,-237.9118321982658,489.4432860263358,58495.28249096226,0.0,-0.0040507218267277,0.0083333333333333
201912,NRP-S,2026-08-01,58495.28249096226,0.0,-236.9481175467435,487.46068742468356,58258.33437341551,0.0,-0.0040507218267277,0.0083333333333333
201912,NRP-S,2026-09-01,58258.33437341551,0.0,-235.98830663519487,485.4861197784607,58022.346066780316,0.0,-0.0040507218267277,0.0083333333333333
